sample_id	source_dataset	source_accession_gse	source_accession_gsm	source_type	source_sample_label	file_role	source_url	source_download_url	source_file_name	source_archive_name	source_archive_type	raw_cache_relative_path	cohort_relative_path	archive_member_relative_path	required_for_step01	notes
SAMPLE_0028	GSE261958	GSE261958	GSM8657777	geo_supplementary_file	H691_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657777/suppl/GSM8657777_H691_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657777/suppl/GSM8657777_H691_matrix.mtx.gz	GSM8657777_H691_matrix.mtx.gz	GSM8657777_H691_matrix.mtx.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657777_H691_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0028\raw\GSM8657777_H691_matrix.mtx	raw_visium_new\GSE261958_RAW\GSM8657777_H691_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0028	GSE261958	GSE261958	GSM8657777	geo_supplementary_file	H691	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657777/suppl/GSM8657777_H691_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657777/suppl/GSM8657777_H691_scalefactors_json.json.gz	GSM8657777_H691_scalefactors_json.json.gz	GSM8657777_H691_scalefactors_json.json.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657777_H691_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0028\spatial\GSM8657777_H691_scalefactors_json.json	raw_visium_new\GSE261958_RAW\GSM8657777_H691_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0028	GSE261958	GSE261958	GSM8657777	geo_supplementary_file	H691	spatial_hires_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657777/suppl/GSM8657777_H691_tissue_hires_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657777/suppl/GSM8657777_H691_tissue_hires_image.png.gz	GSM8657777_H691_tissue_hires_image.png.gz	GSM8657777_H691_tissue_hires_image.png.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657777_H691_tissue_hires_image.png.gz	visium_cohort_clean\SAMPLE_0028\spatial\GSM8657777_H691_tissue_hires_image.png	raw_visium_new\GSE261958_RAW\GSM8657777_H691_tissue_hires_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0028	GSE261958	GSE261958	GSM8657777	geo_supplementary_file	H691	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657777/suppl/GSM8657777_H691_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657777/suppl/GSM8657777_H691_tissue_lowres_image.png.gz	GSM8657777_H691_tissue_lowres_image.png.gz	GSM8657777_H691_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657777_H691_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0028\spatial\GSM8657777_H691_tissue_lowres_image.png	raw_visium_new\GSE261958_RAW\GSM8657777_H691_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0028	GSE261958	GSE261958	GSM8657777	geo_supplementary_file	H691	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657777/suppl/GSM8657777_H691_tissue_positions.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8657nnn/GSM8657777/suppl/GSM8657777_H691_tissue_positions.csv.gz	GSM8657777_H691_tissue_positions.csv.gz	GSM8657777_H691_tissue_positions.csv.gz	gzip	raw_visium_new\GSE261958_RAW\GSM8657777_H691_tissue_positions.csv.gz	visium_cohort_clean\SAMPLE_0028\spatial\GSM8657777_H691_tissue_positions.csv	raw_visium_new\GSE261958_RAW\GSM8657777_H691_tissue_positions.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0029	GSE263196	GSE263196	GSM8187473	geo_supplementary_file	SCLC12_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_barcodes.tsv.gz	GSM8187473_SCLC12_barcodes.tsv.gz	GSM8187473_SCLC12_barcodes.tsv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0029\raw\GSM8187473_SCLC12_barcodes.tsv	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0029	GSE263196	GSE263196	GSM8187473	geo_supplementary_file	SCLC12_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_features.tsv.gz	GSM8187473_SCLC12_features.tsv.gz	GSM8187473_SCLC12_features.tsv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_features.tsv.gz	visium_cohort_clean\SAMPLE_0029\raw\GSM8187473_SCLC12_features.tsv	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0029	GSE263196	GSE263196	GSM8187473	geo_supplementary_file	SCLC12_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_matrix.mtx.gz	GSM8187473_SCLC12_matrix.mtx.gz	GSM8187473_SCLC12_matrix.mtx.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0029\raw\GSM8187473_SCLC12_matrix.mtx	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0029	GSE263196	GSE263196	GSM8187473	geo_supplementary_file	SCLC12	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_scalefactors_json.json.gz	GSM8187473_SCLC12_scalefactors_json.json.gz	GSM8187473_SCLC12_scalefactors_json.json.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0029\spatial\GSM8187473_SCLC12_scalefactors_json.json	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0029	GSE263196	GSE263196	GSM8187473	geo_supplementary_file	SCLC12	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_tissue_lowres_image.png.gz	GSM8187473_SCLC12_tissue_lowres_image.png.gz	GSM8187473_SCLC12_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0029\spatial\GSM8187473_SCLC12_tissue_lowres_image.png	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0029	GSE263196	GSE263196	GSM8187473	geo_supplementary_file	SCLC12	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_tissue_positions_list.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187473/suppl/GSM8187473_SCLC12_tissue_positions_list.csv.gz	GSM8187473_SCLC12_tissue_positions_list.csv.gz	GSM8187473_SCLC12_tissue_positions_list.csv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_tissue_positions_list.csv.gz	visium_cohort_clean\SAMPLE_0029\spatial\GSM8187473_SCLC12_tissue_positions_list.csv	raw_visium_new\GSE263196_RAW\GSM8187473_SCLC12_tissue_positions_list.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0030	GSE263196	GSE263196	GSM8187469	geo_supplementary_file	SCLC3_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_barcodes.tsv.gz	GSM8187469_SCLC3_barcodes.tsv.gz	GSM8187469_SCLC3_barcodes.tsv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0030\raw\GSM8187469_SCLC3_barcodes.tsv	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0030	GSE263196	GSE263196	GSM8187469	geo_supplementary_file	SCLC3_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_features.tsv.gz	GSM8187469_SCLC3_features.tsv.gz	GSM8187469_SCLC3_features.tsv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_features.tsv.gz	visium_cohort_clean\SAMPLE_0030\raw\GSM8187469_SCLC3_features.tsv	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0030	GSE263196	GSE263196	GSM8187469	geo_supplementary_file	SCLC3_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_matrix.mtx.gz	GSM8187469_SCLC3_matrix.mtx.gz	GSM8187469_SCLC3_matrix.mtx.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0030\raw\GSM8187469_SCLC3_matrix.mtx	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0030	GSE263196	GSE263196	GSM8187469	geo_supplementary_file	SCLC3	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_scalefactors_json.json.gz	GSM8187469_SCLC3_scalefactors_json.json.gz	GSM8187469_SCLC3_scalefactors_json.json.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0030\spatial\GSM8187469_SCLC3_scalefactors_json.json	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0030	GSE263196	GSE263196	GSM8187469	geo_supplementary_file	SCLC3	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_tissue_lowres_image.png.gz	GSM8187469_SCLC3_tissue_lowres_image.png.gz	GSM8187469_SCLC3_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0030\spatial\GSM8187469_SCLC3_tissue_lowres_image.png	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0030	GSE263196	GSE263196	GSM8187469	geo_supplementary_file	SCLC3	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_tissue_positions_list.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187469/suppl/GSM8187469_SCLC3_tissue_positions_list.csv.gz	GSM8187469_SCLC3_tissue_positions_list.csv.gz	GSM8187469_SCLC3_tissue_positions_list.csv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_tissue_positions_list.csv.gz	visium_cohort_clean\SAMPLE_0030\spatial\GSM8187469_SCLC3_tissue_positions_list.csv	raw_visium_new\GSE263196_RAW\GSM8187469_SCLC3_tissue_positions_list.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0031	GSE263196	GSE263196	GSM8187470	geo_supplementary_file	SCLC4_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_barcodes.tsv.gz	GSM8187470_SCLC4_barcodes.tsv.gz	GSM8187470_SCLC4_barcodes.tsv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0031\raw\GSM8187470_SCLC4_barcodes.tsv	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0031	GSE263196	GSE263196	GSM8187470	geo_supplementary_file	SCLC4_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_features.tsv.gz	GSM8187470_SCLC4_features.tsv.gz	GSM8187470_SCLC4_features.tsv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_features.tsv.gz	visium_cohort_clean\SAMPLE_0031\raw\GSM8187470_SCLC4_features.tsv	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0031	GSE263196	GSE263196	GSM8187470	geo_supplementary_file	SCLC4_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_matrix.mtx.gz	GSM8187470_SCLC4_matrix.mtx.gz	GSM8187470_SCLC4_matrix.mtx.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0031\raw\GSM8187470_SCLC4_matrix.mtx	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0031	GSE263196	GSE263196	GSM8187470	geo_supplementary_file	SCLC4	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_scalefactors_json.json.gz	GSM8187470_SCLC4_scalefactors_json.json.gz	GSM8187470_SCLC4_scalefactors_json.json.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0031\spatial\GSM8187470_SCLC4_scalefactors_json.json	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0031	GSE263196	GSE263196	GSM8187470	geo_supplementary_file	SCLC4	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_tissue_lowres_image.png.gz	GSM8187470_SCLC4_tissue_lowres_image.png.gz	GSM8187470_SCLC4_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0031\spatial\GSM8187470_SCLC4_tissue_lowres_image.png	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0031	GSE263196	GSE263196	GSM8187470	geo_supplementary_file	SCLC4	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_tissue_positions_list.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187470/suppl/GSM8187470_SCLC4_tissue_positions_list.csv.gz	GSM8187470_SCLC4_tissue_positions_list.csv.gz	GSM8187470_SCLC4_tissue_positions_list.csv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_tissue_positions_list.csv.gz	visium_cohort_clean\SAMPLE_0031\spatial\GSM8187470_SCLC4_tissue_positions_list.csv	raw_visium_new\GSE263196_RAW\GSM8187470_SCLC4_tissue_positions_list.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0032	GSE263196	GSE263196	GSM8187471	geo_supplementary_file	SCLC8_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_barcodes.tsv.gz	GSM8187471_SCLC8_barcodes.tsv.gz	GSM8187471_SCLC8_barcodes.tsv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0032\raw\GSM8187471_SCLC8_barcodes.tsv	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0032	GSE263196	GSE263196	GSM8187471	geo_supplementary_file	SCLC8_features	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_features.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_features.tsv.gz	GSM8187471_SCLC8_features.tsv.gz	GSM8187471_SCLC8_features.tsv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_features.tsv.gz	visium_cohort_clean\SAMPLE_0032\raw\GSM8187471_SCLC8_features.tsv	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_features.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0032	GSE263196	GSE263196	GSM8187471	geo_supplementary_file	SCLC8_matrix	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_matrix.mtx.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_matrix.mtx.gz	GSM8187471_SCLC8_matrix.mtx.gz	GSM8187471_SCLC8_matrix.mtx.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_matrix.mtx.gz	visium_cohort_clean\SAMPLE_0032\raw\GSM8187471_SCLC8_matrix.mtx	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_matrix.mtx	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0032	GSE263196	GSE263196	GSM8187471	geo_supplementary_file	SCLC8	spatial_scalefactors	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_scalefactors_json.json.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_scalefactors_json.json.gz	GSM8187471_SCLC8_scalefactors_json.json.gz	GSM8187471_SCLC8_scalefactors_json.json.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_scalefactors_json.json.gz	visium_cohort_clean\SAMPLE_0032\spatial\GSM8187471_SCLC8_scalefactors_json.json	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_scalefactors_json.json	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0032	GSE263196	GSE263196	GSM8187471	geo_supplementary_file	SCLC8	spatial_lowres_image	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_tissue_lowres_image.png.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_tissue_lowres_image.png.gz	GSM8187471_SCLC8_tissue_lowres_image.png.gz	GSM8187471_SCLC8_tissue_lowres_image.png.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_tissue_lowres_image.png.gz	visium_cohort_clean\SAMPLE_0032\spatial\GSM8187471_SCLC8_tissue_lowres_image.png	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_tissue_lowres_image.png	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0032	GSE263196	GSE263196	GSM8187471	geo_supplementary_file	SCLC8	spatial_positions	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_tissue_positions_list.csv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187471/suppl/GSM8187471_SCLC8_tissue_positions_list.csv.gz	GSM8187471_SCLC8_tissue_positions_list.csv.gz	GSM8187471_SCLC8_tissue_positions_list.csv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_tissue_positions_list.csv.gz	visium_cohort_clean\SAMPLE_0032\spatial\GSM8187471_SCLC8_tissue_positions_list.csv	raw_visium_new\GSE263196_RAW\GSM8187471_SCLC8_tissue_positions_list.csv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
SAMPLE_0033	GSE263196	GSE263196	GSM8187472	geo_supplementary_file	SCLC9_barcodes	raw_input_file	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187472/suppl/GSM8187472_SCLC9_barcodes.tsv.gz	https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM8187nnn/GSM8187472/suppl/GSM8187472_SCLC9_barcodes.tsv.gz	GSM8187472_SCLC9_barcodes.tsv.gz	GSM8187472_SCLC9_barcodes.tsv.gz	gzip	raw_visium_new\GSE263196_RAW\GSM8187472_SCLC9_barcodes.tsv.gz	visium_cohort_clean\SAMPLE_0033\raw\GSM8187472_SCLC9_barcodes.tsv	raw_visium_new\GSE263196_RAW\GSM8187472_SCLC9_barcodes.tsv	true	Download gzip-compressed public source file once, decompress, then stage into stable SAMPLE_#### cohort layout.
